index,timestamp,j1,j2,j3,j4,j5,j6,tag_tx,tag_ty,tag_tz,tag_rx,tag_ry,tag_rz
77,20260811_225253_372,0.21230185021259024,1.936634791305428,-0.8338485034328109,0.10363765098342329,-1.1827398209064774,0.9168214560726213,0.08937289516246266,-0.03309462176409814,0.40210915481424225,0.024136022607582318,-3.1504849908480312,-0.2500095563822833
78,20260811_225253_971,0.21230185021259024,1.936634791305428,-0.8338485034328109,0.10363765098342329,-1.2222191685865893,0.9168214560726213,0.08690047158800034,-0.01313278346407604,0.40815805374447384,0.024207414496986754,-3.1400294800284394,-0.19867362925194626
79,20260811_225254_472,0.21230185021259024,1.936634791305428,-0.8338485034328109,0.10363765098342329,-1.08957414543502,0.9168214560726213,0.094854838015817,-0.07960346430424198,0.3878922923135192,0.025217445853484434,-3.130696174770976,-0.4020782903261383
80,20260811_225254_972,0.21230185021259024,1.936634791305428,-0.8338485034328109,0.10363765098342329,-1.1032226201856157,0.9168214560726213,0.09343321842732097,-0.07184309645985389,0.38735544804125405,-0.022864292730254778,3.091374320837371,0.3732364167825425
81,20260811_225255_574,0.21230185021259024,1.936634791305428,-0.8338485034328109,0.10363765098342329,-1.1032226201856157,0.9168214560726213,0.09343321842732097,-0.07184309645985389,0.38735544804125405,-0.022864292730254778,3.091374320837371,0.3732364167825425
82,20260811_225256_171,0.21230185021259024,1.936634791305428,-0.8338485034328109,0.10363765098342329,-1.1032226201856157,0.9168214560726213,0.09343321842732097,-0.07184309645985389,0.38735544804125405,-0.022864292730254778,3.091374320837371,0.3732364167825425
83,20260811_225256_674,0.21230185021259024,1.936634791305428,-0.8338485034328109,0.10363765098342329,-1.1032226201856157,0.9168214560726213,0.09343321842732097,-0.07184309645985389,0.38735544804125405,-0.022864292730254778,3.091374320837371,0.3732364167825425
84,20260811_225257_271,0.21230185021259024,1.936634791305428,-0.8338485034328109,0.10363765098342329,-1.1032226201856157,0.9168214560726213,0.09354525779603322,-0.0718091652827713,0.3878153015482903,-0.025631622253951075,3.0919134256696914,0.36760858615596836
85,20260811_225310_070,0.21230185021259024,1.9364428050877087,-1.4280283939817606,0.42957788879336434,-0.3498337952697434,1.0077880166865658,0.08813357441046461,-0.027390772058801645,0.31167538881980855,0.535764626407158,3.037161865082031,0.7245870646642965
86,20260811_225310_970,0.21230185021259024,1.9364428050877087,-1.4280283939817606,0.4219333466696292,-0.3498337952697434,1.0077880166865658,0.07969718871357635,-0.030907000977534765,0.3155880451965386,-0.6257780302569547,-2.982223402568277,-0.6019008597918811
87,20260811_225311_471,0.21230185021259024,1.9364428050877087,-1.4280283939817606,0.45917867290718817,-0.3498337952697434,1.0077880166865658,0.08313757208010981,-0.03017140850030765,0.3121671705790938,0.6013263307117129,3.017485574437961,0.6837142939752677
88,20260811_225313_473,0.21230185021259024,1.9346625692506745,-1.4749079376903282,0.5002288169140948,-0.3512824185488987,1.0077880166865658,0.07592053606774665,-0.019549179197048107,0.3052234255998522,-0.7706004496913516,-3.0899065655612414,-0.5118240845095011
89,20260811_225314_071,0.21230185021259024,1.9365649781353484,-1.4756584292686858,0.5002288169140948,-0.35007814136502263,1.0077880166865658,0.08425637107689031,-0.003954707383163909,0.3170654322052206,0.7267062957817785,3.0031119508685262,0.5686847309858697
90,20260811_225314_573,0.21230185021259024,1.9365649781353484,-1.4756584292686858,0.5002288169140948,-0.35007814136502263,1.0077880166865658,0.08429863993112008,-0.004215075883824654,0.3177991039275794,0.7253850108042798,3.0080675755871846,0.551808225405181
91,20260811_225315_173,0.21230185021259024,1.9365649781353484,-1.4756584292686858,0.5002288169140948,-0.35007814136502263,1.0077880166865658,0.08424551481314652,-0.0044314262178810244,0.31779269528447884,-0.7244327032032928,-2.999517627773777,-0.5562010417735648
92,20260811_225316_272,0.21230185021259024,1.9365649781353484,-1.4756584292686858,0.5002288169140948,-0.3510904323311793,1.0077880166865658,0.08386367146396541,-0.012478418970623722,0.304150772424201,-0.7459241045500483,-3.0931209701261486,-0.5906556434396144
93,20260811_225317_973,0.21230185021259024,1.9365649781353484,-1.4756584292686858,0.5002288169140948,-0.3253642791567829,1.0077880166865658,0.08462212259145238,-0.012426769902699506,0.3182757077678216,0.7221893457425359,3.017220837269319,0.5911439258302067
94,20260811_225318_474,0.21230185021259024,1.9365649781353484,-1.4756584292686858,0.5002288169140948,-0.3232873373469097,1.0077880166865658,0.08423363829693044,-0.015790382511729328,0.3141387771368882,-0.723461645303812,-2.9831791648781714,-0.6019290586626078
95,20260811_225318_975,0.21230185021259024,1.9365649781353484,-1.4756584292686858,0.5002288169140948,-0.3232873373469097,1.0077880166865658,0.0841900794196417,-0.015598293724196891,0.31398372831123755,-0.7262292018486198,-2.980154531620723,-0.610163233822432
96,20260811_225319_575,0.21230185021259024,1.9365649781353484,-1.4756584292686858,0.5002288169140948,-0.3232873373469097,1.0077880166865658,0.0841900794196417,-0.015598293724196891,0.31398372831123755,-0.7262292018486198,-2.980154531620723,-0.610163233822432
97,20260811_225320_170,0.20987584255231814,1.9365649781353484,-1.4756584292686858,0.5002288169140948,-0.3232873373469097,1.0077880166865658,0.0841900794196417,-0.015598293724196891,0.31398372831123755,-0.7262292018486198,-2.980154531620723,-0.610163233822432
98,20260811_225320_676,0.15421729270621895,1.9365649781353484,-1.4756584292686858,0.5003160833766945,-0.3238632960000678,1.0077880166865658,0.04267629504585291,0.0025560586647892024,0.3178794063209407,0.7315229290673421,2.946604166067028,0.5523943479892802
99,20260811_225321_272,0.15421729270621895,1.9365649781353484,-1.4756584292686858,0.5003160833766945,-0.3238632960000678,1.0077880166865658,0.04120685081439362,0.0035510864442275104,0.3184140842925115,0.7339302571326448,2.9540693974984022,0.5626009609034058
100,20260811_225321_774,0.15421729270621895,1.9365649781353484,-1.4756584292686858,0.5003160833766945,-0.3238632960000678,1.0077880166865658,0.040819234804765986,0.0033914284853283935,0.3181006782204559,0.7355339155911055,2.9504339513276716,0.5595150514714374
101,20260811_225322_373,0.15421729270621895,1.9365649781353484,-1.4756584292686858,0.5003160833766945,-0.3238632960000678,0.9496161927175948,0.0392843005451397,0.0031204788477942297,0.31874028830505324,0.6793681202656197,2.960241407222098,0.5753943242351762
102,20260811_225322_971,0.15421729270621895,1.9365649781353484,-1.4756584292686858,0.5003160833766945,-0.3238632960000678,0.7939153701471806,0.03294513570726802,0.001867062334698204,0.3175485647610952,0.4200360289799363,2.9695484778103025,0.5876772684833297
103,20260811_225323_472,0.15421729270621895,1.9365649781353484,-1.4756584292686858,0.5003160833766945,-0.3238632960000678,0.48799405885761454,0.022737007034688273,-0.002367332235983767,0.3167529212178398,0.009141556196726991,2.9617674125741735,0.6223405628185307
104,20260811_225323_973,0.15421729270621895,1.9365649781353484,-1.4756584292686858,0.5003160833766945,-0.3238632960000678,0.37501889637602165,0.017964455818485152,-0.00570141710103455,0.3149225062750506,-0.2174679223333163,2.916791778658911,0.6328967355367688
105,20260811_225324_571,0.15421729270621895,1.9365649781353484,-1.4756584292686858,0.5003160833766945,-0.3238632960000678,0.37501889637602165,0.017964455818485152,-0.00570141710103455,0.3149225062750506,-0.2174679223333163,2.916791778658911,0.6328967355367688
106,20260811_225325_072,0.15421729270621895,1.9365649781353484,-1.4756584292686858,0.5003160833766945,-0.3238632960000678,0.37501889637602165,0.017964455818485152,-0.00570141710103455,0.3149225062750506,-0.2174679223333163,2.916791778658911,0.6328967355367688
107,20260811_225325_573,0.15421729270621895,1.9365649781353484,-1.4756584292686858,0.5003160833766945,-0.3238632960000678,0.37501889637602165,0.017921726362863162,-0.005627760595959904,0.31500218179589273,-0.21952434639650742,2.9236619444135132,0.6255282752103155
108,20260811_225326_170,0.15421729270621895,1.9365649781353484,-1.4756584292686858,0.5003160833766945,-0.3238632960000678,0.37501889637602165,0.01790246494587409,-0.005468041070057217,0.3144917529297778,-0.21822098534612416,2.911363344261681,0.6250020712995701
109,20260811_225326_673,0.15421729270621895,1.9365649781353484,-1.4756584292686858,0.5003160833766945,-0.3238632960000678,0.37501889637602165,0.017987425568474297,-0.005484656501410192,0.3144974486331322,-0.21707864108917443,2.916400979709418,0.622564280843431
110,20260811_225327_174,0.15421729270621895,1.9365649781353484,-1.4756584292686858,0.5003160833766945,-0.3238632960000678,0.37501889637602165,0.017921726362863162,-0.005627760595959904,0.31500218179589273,-0.21952434639650742,2.9236619444135132,0.6255282752103155
111,20260811_225327_773,0.15421729270621895,1.9365649781353484,-1.4756584292686858,0.5003160833766945,-0.3238632960000678,0.37501889637602165,0.017987425568474297,-0.005484656501410192,0.3144974486331322,-0.21707864108917443,2.916400979709418,0.622564280843431
112,20260811_225330_671,0.1269901563751074,1.9365649781353484,-1.4756584292686858,0.5003858965467743,-0.32396801575518747,0.3745651107705031,-0.019794717739663518,-0.014383972142998866,0.30486413509257343,-0.19496022908374666,2.86114729765274,0.6263078814437631
113,20260811_225331_271,0.09864600932271951,1.9365649781353484,-1.4756584292686858,0.5004731630093741,-0.3226415655236718,0.3745651107705031,-0.029394295794737353,-0.015848338412283756,0.3047219724957536,-0.19703525341763398,2.862393718388589,0.628068117759189
