recv_time_sec,stamp_sec,stamp_nanosec,pose_x,pose_y,pose_z,orient_x,orient_y,orient_z,orient_w,twist_lin_x,twist_lin_y,twist_lin_z,twist_ang_x,twist_ang_y,twist_ang_z,cov_xx,cov_yy,cov_zz,cov_aa,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw,computed_vx,computed_vy,computed_wz,paired_cmd_vx,paired_cmd_vy,paired_cmd_wz
1783437635.5313525,1783437635,491601228,0.7891951818935579,-0.3315906074228229,-0.03154108548865891,0.0033384317095838546,-0.0037769441159855644,0.9479580184041101,0.31835543800949634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9866013047588585,-0.5172081993310448,0.033824786971537714,-0.10989996657391517,0.04360962668428471,0.9408864637123583,0.3174159104556087,0.0,0.0,0.0,0.0,0.0,0.0
1783437635.627421,1783437635,591590404,0.7928150788274677,-0.3303056851251383,-0.031254651497225144,0.0032603757325239723,-0.0037803438268449725,0.9479985399316098,0.3182355216473641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902581762361334,-0.5158706237306863,0.03414903264206001,-0.1099834496384115,0.04359184776603935,0.940917285479778,0.31729805152150475,0.0,0.0,0.0,0.0,0.0,0.0
1783437635.7803419,1783437635,691638708,0.791344108410609,-0.33030601934082515,-0.030942149116560517,0.003580763645290109,-0.004114870386236007,0.9480005247598332,0.3182220153108549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888179882535651,-0.515920331335618,0.03422808193619428,-0.10966548117283459,0.04325856403106931,0.9409614462645247,0.3173227623743284,0.0,0.0,0.0,0.0,0.0,0.0
1783437635.82671,1783437635,791732072,0.7895097521440478,-0.3311463523830137,-0.0300731227687202,0.003609796811890929,-0.004131922420805185,0.9479783860481577,0.3182874112647491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9869609469283935,-0.5167911992091667,0.03507886552118971,-0.10963336046899325,0.043249481442792136,0.9409431081864652,0.3173894701838727,0.0,0.0,0.0,0.0,0.0,0.0
1783437635.9450943,1783437635,891619920,0.7915187021223095,-0.33028801467440616,-0.03246475034622401,0.003114468242396959,-0.004155686541641962,0.9479873595645001,0.31826560678600185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9889155386115468,-0.515906779513465,0.03292583106014883,-0.11012620988907042,0.043222766934114566,0.9408916177646318,0.3173751312473643,0.0,0.0,0.0,0.0,0.0,0.0
1783437636.0312238,1783437635,992042064,0.7874085976390687,-0.332809207876798,-0.030575771857846625,0.0035619743099691127,-0.0043323954649554085,0.9479473136212908,0.3183778153181037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9848097964603574,-0.518514913305714,0.03455427288393699,-0.10967599952973717,0.04306126263734929,0.9409080919086997,0.3175041186629872,0.0,0.0,0.0,0.0,0.0,0.0
1783437636.1364925,1783437636,91700553,0.788420929903221,-0.3302592091104909,-0.030587817384121824,0.002999979681921048,-0.004522898240821808,0.9479607578111287,0.3183409259953266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9857580883619942,-0.5159508763874969,0.0347759007498913,-0.11023550978223294,0.042867190326852364,0.9408543697515568,0.3174958130368549,0.0,0.0,0.0,0.0,0.0,0.0
1783437636.2315247,1783437636,191787958,0.7890052811508875,-0.3334101262697496,-0.032333800270472154,0.003204483001858689,-0.004173011975786764,0.947900162003922,0.3185240966279937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9863115439114537,-0.5191422732397577,0.03300817177177487,-0.11002389656723723,0.04323653942457935,0.9408159687696027,0.31763289620387686,0.0,0.0,0.0,0.0,0.0,0.0
1783437636.33006,1783437636,291616678,0.7878372288613028,-0.33336260589739647,-0.030796188913303896,0.0033614196466063345,-0.004314383617461155,0.9479264556698238,0.318442336370663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9851889544929552,-0.5190848265513607,0.03443661110761537,-0.10987193382051015,0.04308663258788122,0.9408626132211141,0.31756769875652474,0.0,0.0,0.0,0.0,0.0,0.0
1783437636.4266837,1783437636,391682863,0.7892268241497394,-0.33339670967452356,-0.031566425331424536,0.0034282322681323885,-0.004158980831359844,0.9479164715263736,0.31847341036725485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865814701192078,-0.5191150402544709,0.033668614745693506,-0.1098042988404798,0.0432446487331822,0.940859473946627,0.31757891396780535,0.0,0.0,0.0,0.0,0.0,0.0
