recv_time_sec,source,session,vx,vy,wz
1783437845.5438435,cmd,0,0.29783958196640015,-0.14260944724082947,-0.4209066331386566
1783437845.577209,cmd,0,0.28568872809410095,-0.12607116997241974,-0.4186326563358307
1783437845.6111574,cmd,0,0.28568872809410095,-0.12607116997241974,-0.4186326563358307
1783437845.6238818,odom,0,0.0,0.0,0.0
1783437845.6429658,cmd,0,0.27810466289520264,-0.11728468537330627,-0.41979098320007324
1783437845.6758275,cmd,0,0.26315271854400635,-0.09480036050081253,-0.40433239936828613
1783437845.708907,cmd,0,0.26315271854400635,-0.09480036050081253,-0.40433239936828613
1783437845.7236557,odom,0,0.0,0.0,0.0
1783437845.7425134,cmd,0,0.2550016939640045,-0.08441527932882309,-0.3951323330402374
1783437845.7749476,cmd,0,0.24161919951438904,-0.06175294890999794,-0.36803898215293884
1783437845.8095977,cmd,0,0.24161919951438904,-0.06175294890999794,-0.36803898215293884
1783437845.8293853,odom,0,0.0,0.0,0.0
1783437845.8467567,cmd,0,0.23307794332504272,-0.053679209202528,-0.35084161162376404
1783437845.8778768,cmd,0,0.21921849250793457,-0.03093932569026947,-0.3103357255458832
1783437845.9084022,cmd,0,0.21921849250793457,-0.03093932569026947,-0.3103357255458832
1783437845.9363606,odom,0,0.0,0.0,0.0
1783437845.9403758,cmd,0,0.2089935541152954,-0.024700302630662918,-0.2845248579978943
1783437845.9765604,cmd,0,0.20355521142482758,0.0,-0.21206963062286377
1783437846.0076241,cmd,0,0.20355521142482758,0.0,-0.21206963062286377
1783437846.0217142,odom,0,0.0,0.0,0.0
1783437846.0408654,cmd,0,0.1928359568119049,0.0,-0.1693679690361023
1783437846.0741143,cmd,0,0.1815454214811325,0.0318901427090168,-0.10495632141828537
1783437846.105352,cmd,0,0.1815454214811325,0.0318901427090168,-0.10495632141828537
1783437846.1245396,odom,0,0.0,0.0,0.0
1783437846.1379347,cmd,0,0.17275044322013855,0.03500461205840111,0.0
1783437846.1719913,cmd,0,0.17275044322013855,0.03500461205840111,0.0
1783437846.2056906,cmd,0,0.15887926518917084,0.047428153455257416,0.0
1783437846.2423007,cmd,0,0.15066854655742645,0.05098776891827583,0.0
1783437846.2496753,odom,0,0.0,0.0,0.0
1783437846.2704084,cmd,0,0.15066854655742645,0.05098776891827583,0.0
1783437846.3033895,cmd,0,0.13575361669063568,0.05762660875916481,0.0
1783437846.3306935,odom,0,0.0,0.0,0.0
1783437846.3371708,cmd,0,0.12728847563266754,0.05973248556256294,0.0
1783437846.3703666,cmd,0,0.1136595606803894,0.06357413530349731,0.0
1783437846.402303,cmd,0,0.1136595606803894,0.06357413530349731,0.0
1783437846.4242926,odom,0,0.0,0.0,0.0
1783437846.4346502,cmd,0,0.10655340552330017,0.06536629050970078,0.0
1783437846.4694111,cmd,0,0.039886738856633505,0.024468933177524257,0.0
1783437846.5033336,cmd,0,0.0,0.0,0.0
1783437846.523379,odom,0,0.0,0.0,0.0
1783437846.5344052,cmd,0,0.0,0.0,0.0
1783437846.5675268,cmd,0,0.0,0.0,0.0
1783437846.6033864,cmd,0,0.0,0.0,0.0
1783437846.626198,odom,0,0.0,0.0,0.0
1783437846.6335626,cmd,0,0.0,0.0,0.0
1783437846.6660829,cmd,0,0.0,0.0,0.0
1783437846.703028,cmd,0,0.0,0.0,0.0
1783437846.7341335,cmd,0,0.0,0.0,0.0
1783437846.7472653,odom,0,0.0,0.0,0.0
1783437846.765889,cmd,0,0.0,0.0,0.0
1783437846.798427,cmd,0,0.0,0.0,0.0
1783437846.8259945,odom,0,0.0,0.0,0.0
1783437846.8343952,cmd,0,0.0,0.0,0.0
1783437846.8644698,cmd,0,0.0,0.0,0.0
1783437846.8972504,cmd,0,0.0,0.0,0.0
1783437846.921207,odom,0,0.0,0.0,0.0
1783437846.9324248,cmd,0,0.0,0.0,0.0
1783437846.9642775,cmd,0,0.0,0.0,0.0
1783437846.9964113,cmd,0,0.0,0.0,0.0
1783437847.0270197,odom,0,0.0,0.0,0.0
1783437847.0289469,cmd,0,0.0,0.0,0.0
1783437847.062686,cmd,0,0.0,0.0,0.0
1783437847.0950904,cmd,0,0.0,0.0,0.0
1783437847.1273081,odom,0,0.0,0.0,0.0
1783437847.1280015,cmd,0,0.0,0.0,0.0
1783437847.162768,cmd,0,0.0,0.0,0.0
