recv_time_sec,source,session,vx,vy,wz
1783437203.1107948,cmd,0,0.0,0.6,0.0
1783437203.138619,odom,0,0.0,0.0,0.0
1783437203.2105107,cmd,0,0.0,0.6,0.0
1783437203.2263296,odom,0,0.0,0.0,0.0
1783437203.3125012,cmd,0,0.0,0.6,0.0
1783437203.3270938,odom,0,0.0,0.0,0.0
1783437203.4117048,cmd,0,0.0,0.6,0.0
1783437203.4332201,odom,0,0.0,0.0,0.0
1783437203.5129852,cmd,0,0.0,0.6,0.0
1783437203.552369,odom,0,0.0,0.0,0.0
1783437203.6109853,cmd,0,0.0,0.6,0.0
1783437203.626855,odom,0,0.0,0.0,0.0
1783437203.710567,cmd,0,0.0,0.6,0.0
1783437203.7238662,odom,0,0.0,0.0,0.0
1783437203.8122826,cmd,0,0.0,0.6,0.0
1783437203.8208394,odom,0,0.0,0.0,0.0
1783437203.9115367,cmd,0,0.0,0.6,0.0
1783437203.9345412,odom,0,0.0,0.0,0.0
1783437204.0103462,cmd,0,0.0,0.6,0.0
1783437204.0304763,odom,0,0.0,0.0,0.0
1783437204.1105082,cmd,0,0.0,0.6,0.0
1783437204.1193352,cmd,0,0.0,0.0,0.0
1783437204.123498,odom,0,0.0,0.0,0.0
1783437204.2122102,cmd,0,0.0,0.0,0.0
1783437204.2289786,odom,0,0.0,0.0,0.0
1783437204.3133116,cmd,0,0.0,0.0,0.0
1783437204.3305438,odom,0,0.0,0.0,0.0
1783437204.4107697,cmd,0,0.0,0.0,0.0
1783437204.4228318,odom,0,0.0,0.0,0.0
1783437204.5109978,cmd,0,0.0,0.0,0.0
1783437204.5229943,odom,0,0.0,0.0,0.0
1783437204.6135907,cmd,0,0.0,0.0,0.0
1783437204.6237562,odom,0,0.0,0.0,0.0
1783437204.7105446,cmd,0,0.0,0.0,0.0
1783437204.7283227,odom,0,0.0,0.0,0.0
1783437204.8142307,cmd,0,0.0,0.0,0.0
1783437204.8239574,odom,0,0.0,0.0,0.0
1783437204.9107606,cmd,0,0.0,0.0,0.0
1783437204.9238577,odom,0,0.0,0.0,0.0
1783437205.013381,cmd,0,0.0,0.0,0.0
1783437205.027903,odom,0,0.0,0.0,0.0
1783437205.113259,cmd,0,0.0,0.0,0.0
1783437205.1281855,odom,0,0.0,0.0,0.0
1783437205.2107391,cmd,0,0.0,0.0,0.0
1783437205.2233932,odom,0,0.0,0.0,0.0
1783437205.31132,cmd,0,0.0,0.0,0.0
1783437205.3235798,odom,0,0.0,0.0,0.0
1783437205.4106061,cmd,0,0.0,0.0,0.0
1783437205.4221277,odom,0,0.0,0.0,0.0
1783437205.5108602,cmd,0,0.0,0.0,0.0
1783437205.5333664,odom,0,0.0,0.0,0.0
1783437205.611364,cmd,0,0.0,0.0,0.0
1783437205.6257513,odom,0,0.0,0.0,0.0
1783437205.7108312,cmd,0,0.0,0.0,0.0
1783437205.7311478,odom,0,0.0,0.0,0.0
1783437205.812953,cmd,0,0.0,0.0,0.0
1783437205.8302007,odom,0,0.0,0.0,0.0
1783437205.9115121,cmd,0,0.0,0.0,0.0
1783437205.9288018,odom,0,0.0,0.0,0.0
1783437206.0108044,cmd,0,0.0,0.0,0.0
1783437206.0225255,odom,0,0.0,0.0,0.0
1783437206.111248,cmd,0,0.0,0.0,0.0
1783437206.1206732,odom,0,0.0,0.0,0.0
1783437206.2111452,cmd,0,0.0,0.0,0.0
1783437206.2210102,odom,0,0.0,0.0,0.0
1783437206.3113494,cmd,0,0.0,0.0,0.0
1783437206.328603,odom,0,0.0,0.0,0.0
1783437206.411018,cmd,0,0.0,0.0,0.0
1783437206.4354696,odom,0,0.0,0.0,0.0
1783437206.5111701,cmd,0,0.0,0.0,0.0
1783437206.527735,odom,0,0.0,0.0,0.0
1783437206.6140482,cmd,0,0.0,0.0,0.0
1783437206.6286778,odom,0,0.0,0.0,0.0
1783437206.7129366,cmd,0,0.0,0.0,0.0
1783437206.7337275,odom,0,0.0,0.0,0.0
1783437206.811059,cmd,0,0.0,0.0,0.0
1783437206.8287082,odom,0,0.0,0.0,0.0
1783437206.911329,cmd,0,0.0,0.0,0.0
1783437206.929495,odom,0,0.0,0.0,0.0
1783437207.015704,cmd,0,0.0,0.0,0.0
1783437207.0335016,odom,0,0.0,0.0,0.0
1783437207.1117892,cmd,0,0.0,0.0,0.0
1783437207.1464536,odom,0,0.0,0.0,0.0
1783437207.211248,cmd,0,0.0,0.0,0.0
1783437207.2287726,odom,0,0.0,0.0,0.0
1783437207.3127012,cmd,0,0.0,0.0,0.0
1783437207.3323603,odom,0,0.0,0.0,0.0
1783437207.4117746,cmd,0,0.0,0.0,0.0
1783437207.4290369,odom,0,0.0,0.0,0.0
1783437207.5126593,cmd,0,0.0,0.0,0.0
1783437207.5310214,odom,0,0.0,0.0,0.0
1783437207.610341,cmd,0,0.0,0.0,0.0
1783437207.6255646,odom,0,0.0,0.0,0.0
1783437207.7103252,cmd,0,0.0,0.0,0.0
1783437207.7225182,odom,0,0.0,0.0,0.0
1783437207.8101852,cmd,0,0.0,0.0,0.0
1783437207.8311265,odom,0,0.0,0.0,0.0
1783437207.9102695,cmd,0,0.0,0.0,0.0
1783437207.9302971,odom,0,0.0,0.0,0.0
1783437208.0104597,cmd,0,0.0,0.0,0.0
1783437208.0295022,odom,0,0.0,0.0,0.0
1783437208.110255,cmd,0,0.0,0.0,0.0
1783437208.1248124,odom,0,0.0,0.0,0.0
1783437208.214519,cmd,0,0.0,0.0,0.0
1783437208.2261949,odom,0,0.0,0.0,0.0
1783437208.3115795,cmd,0,0.0,0.0,0.0
1783437208.3298283,odom,0,0.0,0.0,0.0
1783437208.4106297,cmd,0,0.0,0.0,0.0
1783437208.4280336,odom,0,0.0,0.0,0.0
1783437208.5122423,cmd,0,0.0,0.0,0.0
1783437208.5248163,odom,0,0.0,0.0,0.0
1783437208.6102874,cmd,0,0.0,0.0,0.0
1783437208.6299243,odom,0,0.0,0.0,0.0
1783437208.7104466,cmd,0,0.0,0.0,0.0
1783437208.7273579,odom,0,0.0,0.0,0.0
1783437208.8101625,cmd,0,0.0,0.0,0.0
1783437208.826566,odom,0,0.0,0.0,0.0
1783437208.9104755,cmd,0,0.0,0.0,0.0
1783437208.9277174,odom,0,0.0,0.0,0.0
1783437209.0117998,cmd,0,0.0,0.0,0.0
1783437209.027946,odom,0,0.0,0.0,0.0
1783437209.112297,cmd,0,0.0,0.0,0.0
1783437209.1308475,odom,0,0.0,0.0,0.0
1783437209.2109256,cmd,0,0.0,0.0,0.0
1783437209.2251291,odom,0,0.0,0.0,0.0
1783437209.3112545,cmd,0,0.0,0.0,0.0
1783437209.3216035,odom,0,0.0,0.0,0.0
1783437209.4109235,cmd,0,0.0,0.0,0.0
1783437209.422363,odom,0,0.0,0.0,0.0
1783437209.5120776,cmd,0,0.0,0.0,0.0
1783437209.5246334,odom,0,0.0,0.0,0.0
1783437209.6110318,cmd,0,0.0,0.0,0.0
1783437209.6280322,odom,0,0.0,0.0,0.0
1783437209.7106209,cmd,0,0.0,0.0,0.0
1783437209.7265768,odom,0,0.0,0.0,0.0
1783437209.8130567,cmd,0,0.0,0.0,0.0
1783437209.8258076,odom,0,0.0,0.0,0.0
1783437209.913083,cmd,0,0.0,0.0,0.0
1783437209.9375663,odom,0,0.0,0.0,0.0
1783437210.0103514,cmd,0,0.0,0.0,0.0
1783437210.0229528,odom,0,0.0,0.0,0.0
1783437210.1103914,cmd,0,0.0,0.0,0.0
1783437210.1258354,odom,0,0.0,0.0,0.0
1783437210.2104542,cmd,0,0.0,0.0,0.0
1783437210.223229,odom,0,0.0,0.0,0.0
1783437210.3107617,cmd,0,0.0,0.0,0.0
1783437210.3380542,odom,0,0.0,0.0,0.0
1783437210.4107227,cmd,0,0.0,0.0,0.0
1783437210.4340873,odom,0,0.0,0.0,0.0
1783437210.5102384,cmd,0,0.0,0.0,0.0
1783437210.5258548,odom,0,0.0,0.0,0.0
1783437210.6115053,cmd,0,0.0,0.0,0.0
1783437210.6272225,odom,0,0.0,0.0,0.0
1783437210.7120686,cmd,0,0.0,0.0,0.0
1783437210.7383084,odom,0,0.0,0.0,0.0
1783437210.8116531,cmd,0,0.0,0.0,0.0
1783437210.8326123,odom,0,0.0,0.0,0.0
1783437210.9105895,cmd,0,0.0,0.0,0.0
1783437210.9279902,odom,0,0.0,0.0,0.0
