recv_time_sec,source,session,vx,vy,wz
1783437338.424257,odom,0,0.0,0.0,0.0
1783437338.461756,cmd,0,0.0,0.0,0.0
1783437338.5250669,odom,0,0.0,0.0,0.0
1783437338.5621986,cmd,0,0.0,0.0,0.0
1783437338.6285205,odom,0,0.0,0.0,0.0
1783437338.6616848,cmd,0,0.0,0.0,0.0
1783437338.7497551,odom,0,0.0,0.0,0.0
1783437338.7615168,cmd,0,0.0,0.0,0.0
1783437338.8252509,odom,0,0.0,0.0,0.0
1783437338.861647,cmd,0,0.0,0.0,0.0
1783437338.880418,cmd,0,-0.6,0.0,0.0
1783437338.9243314,odom,0,0.0,0.0,0.0
1783437338.9265316,cmd,0,0.0,0.0,0.0
1783437338.962817,cmd,0,0.0,0.0,0.0
1783437339.027716,odom,0,0.0,0.0,0.0
1783437339.063135,cmd,0,0.0,0.0,0.0
1783437339.1463845,odom,0,0.0,0.0,0.0
1783437339.1624188,cmd,0,0.0,0.0,0.0
1783437339.2324584,odom,0,0.0,0.0,0.0
1783437339.261803,cmd,0,0.0,0.0,0.0
1783437339.3296247,odom,0,0.0,0.0,0.0
1783437339.3616772,cmd,0,0.0,0.0,0.0
1783437339.4243784,odom,0,0.0,0.0,0.0
1783437339.4626231,cmd,0,0.0,0.0,0.0
1783437339.5332637,odom,0,0.0,0.0,0.0
1783437339.5615525,cmd,0,0.0,0.0,0.0
1783437339.6261175,odom,0,0.0,0.0,0.0
1783437339.662655,cmd,0,0.0,0.0,0.0
1783437339.7345407,odom,0,0.0,0.0,0.0
1783437339.7621691,cmd,0,0.0,0.0,0.0
1783437339.8215675,odom,0,0.0,0.0,0.0
1783437339.8647213,cmd,0,0.0,0.0,0.0
1783437339.9288516,odom,0,0.0,0.0,0.0
1783437339.9616828,cmd,0,0.0,0.0,0.0
1783437340.024155,odom,0,0.0,0.0,0.0
1783437340.070296,cmd,0,0.0,0.0,0.0
1783437340.1270545,odom,0,0.0,0.0,0.0
1783437340.1617603,cmd,0,0.0,0.0,0.0
1783437340.230328,odom,0,0.0,0.0,0.0
1783437340.2619896,cmd,0,0.0,0.0,0.0
1783437340.3333442,odom,0,0.0,0.0,0.0
1783437340.361535,cmd,0,0.0,0.0,0.0
1783437340.42725,odom,0,0.0,0.0,0.0
1783437340.4616003,cmd,0,0.0,0.0,0.0
1783437340.524295,odom,0,0.0,0.0,0.0
1783437340.562618,cmd,0,0.0,0.0,0.0
1783437340.626695,odom,0,0.0,0.0,0.0
1783437340.6629167,cmd,0,0.0,0.0,0.0
1783437340.7330637,odom,0,0.0,0.0,0.0
1783437340.7618268,cmd,0,0.0,0.0,0.0
1783437340.8309898,odom,0,0.0,0.0,0.0
1783437340.8619125,cmd,0,0.0,0.0,0.0
1783437340.9283106,odom,0,0.0,0.0,0.0
1783437340.9617488,cmd,0,0.0,0.0,0.0
1783437341.0274863,odom,0,0.0,0.0,0.0
1783437341.0315099,cmd,0,0.0,0.0,0.0
1783437341.1339595,odom,0,0.0,0.0,0.0
1783437341.2265484,odom,0,0.0,0.0,0.0
1783437341.3213453,odom,0,0.0,0.0,0.0
1783437341.4268994,odom,0,0.0,0.0,0.0
1783437341.525021,odom,0,0.0,0.0,0.0
1783437341.6259067,odom,0,0.0,0.0,0.0
1783437341.7326517,odom,0,0.0,0.0,0.0
1783437341.8300915,odom,0,0.0,0.0,0.0
1783437341.9428182,odom,0,0.0,0.0,0.0
1783437342.0265741,odom,0,0.0,0.0,0.0
1783437342.125523,odom,0,0.0,0.0,0.0
1783437342.2285478,odom,0,0.0,0.0,0.0
1783437342.3329678,odom,0,0.0,0.0,0.0
1783437342.4350882,odom,0,0.0,0.0,0.0
1783437342.530996,odom,0,0.0,0.0,0.0
1783437342.6317239,odom,0,0.0,0.0,0.0
1783437342.7279017,odom,0,0.0,0.0,0.0
