recv_time_sec,stamp_sec,stamp_nanosec,pose_x,pose_y,pose_z,orient_x,orient_y,orient_z,orient_w,twist_lin_x,twist_lin_y,twist_lin_z,twist_ang_x,twist_ang_y,twist_ang_z,cov_xx,cov_yy,cov_zz,cov_aa,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw,computed_vx,computed_vy,computed_wz,paired_cmd_vx,paired_cmd_vy,paired_cmd_wz
1783437589.3020391,1783437588,297445058,0.7882521940166106,-0.32950674584621636,-0.033518157189666095,0.003507364643853549,-0.003965099084520949,0.9479192513245299,0.31846674763756383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98562772215402,-0.5152011521621613,0.03172181068622619,-0.10972637543200395,0.04343636019360726,0.9408702108666914,0.3175478726922191,0.0,0.0,0.0,0.0,0.0,0.0
1783437589.3037496,1783437588,397444725,0.7881072061666992,-0.32875559997162007,-0.03460226786222824,0.003805922869060192,-0.0038966432823688882,0.9479699281853676,0.31831328338364073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9855829027192529,-0.5143896111307895,0.030506320089294506,-0.109437709617287,0.04348628797421044,0.940956611140682,0.3173846033168434,0.0,0.0,0.0,0.0,0.0,0.0
1783437589.3049574,1783437588,497446298,0.7880176235490796,-0.3314982429973016,-0.03430295233446096,0.003858000906748079,-0.0038238345675768175,0.9479708867879486,0.31831068458453227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9855039703002221,-0.5171241432813433,0.030796456600079083,-0.10938624504375466,0.043558293482011574,0.9409632957576299,0.31737265241526647,0.0,0.0,0.0,0.0,0.0,0.0
1783437589.305843,1783437588,597445726,0.7883248039201552,-0.33253166846038645,-0.032491136369341984,0.0037557641083945472,-0.0035716679741246084,0.9479614516271192,0.31834293403945635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9857967539122264,-0.5181351982536038,0.03271564048419676,-0.10948654390923988,0.04381230621492915,0.9409391516762562,0.3173746860883943,0.0,0.0,0.0,0.0,0.0,0.0
1783437589.306543,1783437588,697446107,0.7867708599925365,-0.3317741132052092,-0.03356908961915317,0.0038539148544343184,-0.0037216890490671807,0.9479254175681134,0.31844732547037463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984207699419896,-0.5174439098334248,0.031555299897924646,-0.10938363721239448,0.04367598547023095,0.9409166173611057,0.3174957438724591,0.0,0.0,0.0,0.0,0.0,0.0
1783437589.3072994,1783437588,797448396,0.7883899563046576,-0.3308103510991895,-0.031839608460428,0.0036718764913155934,-0.0035637414639092925,0.9479691394029217,0.3183211080175095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985860335695118,-0.5164003924657505,0.03341030235901895,-0.10957094011866896,0.04381747769374287,0.9409364668572241,0.31735280535756,0.0,0.0,0.0,0.0,0.0,0.0
1783437589.3077536,1783437588,897300004,0.7909365205739688,-0.3315028064710454,-0.033237871987526944,0.0038860464163707705,-0.0037341818252531,0.9479933174017131,0.31824459884032685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9884560747894985,-0.517091079866859,0.0318680688585982,-0.10936183961624389,0.0436394083717504,0.9409882686468659,0.3172958687750097,0.0,0.0,0.0,0.0,0.0,0.0
1783437589.3082178,1783437588,997372388,0.790427543020767,-0.3324467800045183,-0.03323951394895562,0.003855669975514032,-0.0035888062280366923,0.9479890757864506,0.31825927554189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879438843548429,-0.5180216882266311,0.031914253381530824,-0.10939149601371108,0.04378541079469214,0.9409790387729908,0.31729290409853234,0.0,0.0,0.0,0.0,0.0,0.0
1783437589.3086655,1783437589,97445964,0.789487802351743,-0.3307572052345007,-0.03284204126186777,0.0038961578530256587,-0.0036665174149224816,0.9479790621148019,0.31828772265981436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98699469034914,-0.5163553520590032,0.032274179005390126,-0.10934975203765424,0.043711724703165984,0.9409747131332153,0.3173302791991982,0.0,0.0,0.0,0.0,0.0,0.0
1783437589.3093224,1783437589,197376012,0.7909842345138107,-0.33099761462172295,-0.030867400225285113,0.003565495614004528,-0.003624116752050161,0.9479637863581712,0.318337576751903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9884323006010558,-0.5165977769661046,0.03442123576250461,-0.10967564998571744,0.043759411225041324,0.940918649010568,0.3173774750570302,0.0,0.0,0.0,0.0,0.0,0.0
