recv_time_sec,stamp_sec,stamp_nanosec,pose_x,pose_y,pose_z,orient_x,orient_y,orient_z,orient_w,twist_lin_x,twist_lin_y,twist_lin_z,twist_ang_x,twist_ang_y,twist_ang_z,cov_xx,cov_yy,cov_zz,cov_aa,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw,computed_vx,computed_vy,computed_wz,paired_cmd_vx,paired_cmd_vy,paired_cmd_wz
1783437444.623744,1783437444,601612806,0.4222892191894306,-0.9625001562688145,-0.03868399728440484,0.005576950436701882,-0.007408570344635364,0.9644176493382782,0.26422075685703594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6395160350279119,-1.1251828789340492,0.024897503798070326,-0.11016805136911284,0.03352721854259732,0.9575868656377979,0.264133149817109,0.0,0.0,0.0,0.0,0.0,0.0
1783437444.7255394,1783437444,701667070,0.42219636080748635,-0.9630601386880091,-0.03958448807990268,0.005604538335360241,-0.007387217517490861,0.9644273289322062,0.2641854374792208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6394392565010947,-1.1257251347661663,0.0239874269026525,-0.11014219260917718,0.03354420245747804,0.9575996985557863,0.26409525026891745,0.0,0.0,0.0,0.0,0.0,0.0
1783437444.8298175,1783437444,801324844,0.42192520703714004,-0.9635978387970523,-0.03897111043273042,0.005735410263112671,-0.007260870085036164,0.9644356973846797,0.2641555799994549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6391989851232651,-1.1262375544571164,0.02455993157977466,-0.11001373636598699,0.03366615690957074,0.9576229377773725,0.2640490044146535,0.0,0.0,0.0,0.0,0.0,0.0
1783437444.928299,1783437444,901374340,0.42063840684362774,-0.9664108876168404,-0.03894369280521425,0.005597852612581687,-0.007105277415859418,0.9644569767694943,0.26408506023555867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6379243732184012,-1.1289949808426847,0.02468795419147122,-0.11015365245745994,0.033811979621399646,0.9576259191515514,0.26396121278231305,0.0,0.0,0.0,0.0,0.0,0.0
1783437445.028477,1783437445,1569032,0.42164962052473276,-0.9636351259228222,-0.037868833369730445,0.0056305242075008165,-0.007388277611832116,0.9644351719962964,0.26415622189824245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6389055345045185,-1.1262879145016913,0.025689826632865786,-0.11011762051171567,0.033539672017630445,0.9576107043568562,0.26406616397212523,0.0,0.0,0.0,0.6,0.0,0.0
1783437445.1276789,1783437445,101323843,0.42124638347131604,-0.9641318201839578,-0.038746093071072275,0.005551747301369438,-0.007497695946369692,0.9644537146905013,0.2640870971423832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6385117746259298,-1.126764835725959,0.024830766832102065,-0.11019856373475857,0.03342269779883848,0.9576205077088946,0.2640116721624303,0.0,0.0,0.0,0.0,0.0,0.0
1783437445.228385,1783437445,201409339,0.42219310366779006,-0.9642819351691292,-0.03767028308783056,0.005423542968446672,-0.007460845307565969,0.9644172574233967,0.26422390988118355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6393978541634093,-1.1269678996014263,0.02597827064176471,-0.11032016622435294,0.033475553846962824,0.9575681580470694,0.2641440344077691,0.0,0.0,0.0,0.0,0.0,0.0
1783437445.3236873,1783437445,301379919,0.4209800948260532,-0.9644415470479953,-0.039021968203574335,0.005431435278433117,-0.007498625018737694,0.9644105254972785,0.2642472486965719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638176620134763,-1.1271430186686313,0.02461501459182914,-0.11031126186596592,0.033440865553847204,0.9575627518267329,0.26417174400484744,0.0,0.0,0.0,0.0,0.0,0.0
1783437445.4227054,1783437445,401520729,0.42120623035416294,-0.9637147296321377,-0.03654781544348479,0.005368237545118833,-0.007473868929956119,0.9643873848103593,0.264333681787836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6383666997220712,-1.126450008127484,0.027125764084855744,-0.11037041168858461,0.03347574055993097,0.9575317371050239,0.26425502730183154,0.0,0.0,0.0,0.0,0.0,0.0
1783437445.5282931,1783437445,501592636,0.42292696527303947,-0.9647943740604795,-0.037280264355372794,0.005239417625807409,-0.007543770354742543,0.9644086338237146,0.26425674454600745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6400947051850048,-1.1274998506462708,0.026444657641594538,-0.11050146311500715,0.03339699757680027,0.9575377597836229,0.2641883907193103,0.0,0.0,0.0,0.0,0.0,0.0
