recv_time_sec,source,session,vx,vy,wz
1783437642.3381677,odom,0,0.0,0.0,0.0
1783437642.3528967,cmd,0,0.19217541813850403,-0.4503483176231384,-0.5128998756408691
1783437642.3867216,cmd,0,0.22664932906627655,-0.4149788022041321,-0.3824957013130188
1783437642.4213855,cmd,0,0.22664932906627655,-0.4149788022041321,-0.3824957013130188
1783437642.4285262,odom,0,0.0,0.0,0.0
1783437642.4556613,cmd,0,0.24312368035316467,-0.3917679190635681,-0.3359825611114502
1783437642.4859746,cmd,0,0.2584478557109833,-0.35518723726272583,-0.24536778032779694
1783437642.518134,cmd,0,0.2584478557109833,-0.35518723726272583,-0.24536778032779694
1783437642.532279,odom,0,0.0,0.0,0.0
1783437642.5505543,cmd,0,0.267645001411438,-0.33144623041152954,-0.2177157998085022
1783437642.583614,cmd,0,0.27556291222572327,-0.294355571269989,-0.15848957002162933
1783437642.616688,cmd,0,0.27556291222572327,-0.294355571269989,-0.15848957002162933
1783437642.625966,odom,0,0.0,0.0,0.0
1783437642.6510072,cmd,0,0.2833539843559265,-0.2714961767196655,-0.14161719381809235
1783437642.6841671,cmd,0,0.28490692377090454,-0.2390068918466568,-0.1036340594291687
1783437642.715147,cmd,0,0.28490692377090454,-0.2390068918466568,-0.1036340594291687
1783437642.732803,odom,0,0.0,0.0,0.0
1783437642.7481482,cmd,0,0.2887061536312103,-0.22120290994644165,0.0
1783437642.7808144,cmd,0,0.29254433512687683,-0.20642384886741638,-0.1738862246274948
1783437642.813846,cmd,0,0.29254433512687683,-0.20642384886741638,-0.1738862246274948
1783437642.8219895,odom,0,0.0,0.0,0.0
1783437642.8469217,cmd,0,0.2937163710594177,-0.18196052312850952,-0.3011985719203949
1783437642.8800378,cmd,0,0.2794996576154358,-0.14874121754476657,-0.4345319052537282
1783437642.9128726,cmd,0,0.27766740322113037,-0.14445990324020386,-0.45171594619750977
1783437642.9271579,odom,0,0.0,0.0,0.0
1783437642.9518964,cmd,0,0.2688892377094028,-0.11727325926123136,-0.5850492795308431
1783437642.979063,cmd,0,0.2499033808708191,-0.07972168177366257,-0.7051305770874023
1783437643.0119007,cmd,0,0.2499033808708191,-0.07972168177366257,-0.7051305770874023
1783437643.023922,odom,0,0.0,0.0,0.0
1783437643.0453928,cmd,0,0.24639758467674255,-0.06378933042287827,-0.7894154787063599
1783437643.0782855,cmd,0,0.24107713997364044,-0.03951086848974228,-0.80553138256073
1783437643.1142793,cmd,0,0.24107713997364044,-0.03951086848974228,-0.80553138256073
1783437643.1316607,odom,0,0.0,0.0,0.0
1783437643.1446884,cmd,0,0.24650779366493225,-0.03501784801483154,-0.82625412940979
1783437643.1770256,cmd,0,0.24327600002288818,-0.023673418909311295,-0.8152960538864136
1783437643.2099528,cmd,0,0.24327600002288818,-0.023673418909311295,-0.8152960538864136
1783437643.2205994,odom,0,0.0,0.0,0.0
1783437643.242884,cmd,0,0.24674227833747864,-0.028851693496108055,-0.8236904740333557
1783437643.2763975,cmd,0,0.23378886282444,-0.03579194098711014,-0.8292794227600098
1783437643.3111398,cmd,0,0.23378886282444,-0.03579194098711014,-0.8292794227600098
1783437643.3251104,odom,0,0.0,0.0,0.0
1783437643.344733,cmd,0,0.2294427454471588,-0.051192279905080795,-0.8408055305480957
1783437643.3771882,cmd,0,0.21733355522155762,-0.038488708436489105,-0.7947651147842407
1783437643.410141,cmd,0,0.21733355522155762,-0.038488708436489105,-0.7947651147842407
1783437643.4240162,odom,0,0.0,0.0,0.0
1783437643.4415593,cmd,0,0.21476629376411438,-0.0451592393219471,-0.7916277050971985
1783437643.4748764,cmd,0,0.20267662405967712,-0.024880172684788704,-0.732700765132904
1783437643.5089748,cmd,0,0.20267662405967712,-0.024880172684788704,-0.732700765132904
1783437643.5316331,odom,0,0.0,0.0,0.0
1783437643.542052,cmd,0,0.2020580917596817,-0.029653655365109444,-0.7282666563987732
1783437643.5744648,cmd,0,0.1875675469636917,0.0,-0.6696196794509888
1783437643.6060565,cmd,0,0.1875675469636917,0.0,-0.6696196794509888
1783437643.6235647,odom,0,0.0,0.0,0.0
1783437643.6391487,cmd,0,0.1845223307609558,0.0,-0.6645894050598145
1783437643.67204,cmd,0,0.1703459620475769,0.0,-0.6057817339897156
1783437643.7049978,cmd,0,0.1703459620475769,0.0,-0.6057817339897156
1783437643.724187,odom,0,0.0,0.0,0.0
1783437643.7408464,cmd,0,0.1657717525959015,0.0,-0.5969136357307434
1783437643.7749176,cmd,0,0.1657717525959015,0.0,-0.5969136357307434
1783437643.8037682,cmd,0,0.14657677710056305,0.020078904926776886,-0.5302549004554749
1783437643.81993,odom,0,0.0,0.0,0.0
1783437643.8369164,cmd,0,0.1396539807319641,0.0,-0.5198861956596375
1783437643.8701732,cmd,0,0.1396539807319641,0.0,-0.5198861956596375
1783437643.9037757,cmd,0,0.1217690110206604,0.042181435972452164,-0.45308205485343933
1783437643.9330885,odom,0,0.0,0.0,0.0
1783437643.937793,cmd,0,0.11492127180099487,0.04248994216322899,-0.4408588409423828
1783437643.969356,cmd,0,0.11492127180099487,0.04248994216322899,-0.4408588409423828
1783437644.0048752,cmd,0,0.09622086584568024,0.06470911204814911,-0.37197622656822205
1783437644.0259786,odom,0,0.0,0.0,0.0
1783437644.0349452,cmd,0,0.08785732090473175,0.061709560453891754,-0.3564563989639282
1783437644.068011,cmd,0,0.08785732090473175,0.061709560453891754,-0.3564563989639282
1783437644.10156,cmd,0,0.07048332691192627,0.08231877535581589,-0.27262574434280396
1783437644.1237743,odom,0,0.0,0.0,0.0
1783437644.1341138,cmd,0,0.061319056898355484,0.07949485629796982,-0.24771066009998322
1783437644.1694539,cmd,0,0.061319056898355484,0.07949485629796982,-0.24771066009998322
1783437644.2006822,cmd,0,0.02831331443327932,0.03670576450521269,-0.11437732676664988
1783437644.2224917,odom,0,0.0,0.0,0.0
1783437644.2332215,cmd,0,0.0,0.0,0.0
1783437644.2686498,cmd,0,0.0,0.0,0.0
1783437644.2990978,cmd,0,0.0,0.0,0.0
1783437644.3236551,odom,0,0.0,0.0,0.0
1783437644.332591,cmd,0,0.0,0.0,0.0
1783437644.3660343,cmd,0,0.0,0.0,0.0
1783437644.3987043,cmd,0,0.0,0.0,0.0
1783437644.4221208,odom,0,0.0,0.0,0.0
1783437644.433827,cmd,0,0.0,0.0,0.0
1783437644.4652598,cmd,0,0.0,0.0,0.0
1783437644.497849,cmd,0,0.0,0.0,0.0
1783437644.521114,odom,0,0.0,0.0,0.0
1783437644.5313137,cmd,0,0.0,0.0,0.0
1783437644.5641272,cmd,0,0.0,0.0,0.0
1783437644.5986953,cmd,0,0.0,0.0,0.0
1783437644.6199424,odom,0,0.0,0.0,0.0
1783437644.6293776,cmd,0,0.0,0.0,0.0
1783437644.6627216,cmd,0,0.0,0.0,0.0
1783437644.696863,cmd,0,0.0,0.0,0.0
1783437644.733193,odom,0,0.0,0.0,0.0
1783437644.7341878,cmd,0,0.0,0.0,0.0
1783437644.7615407,cmd,0,0.0,0.0,0.0
1783437644.7944877,cmd,0,0.0,0.0,0.0
1783437644.8234534,odom,0,0.0,0.0,0.0
1783437644.8296297,cmd,0,0.0,0.0,0.0
1783437644.865339,cmd,0,0.0,0.0,0.0
1783437644.8943522,cmd,0,0.0,0.0,0.0
1783437644.9231079,odom,0,0.0,0.0,0.0
1783437644.92694,cmd,0,0.0,0.0,0.0
1783437644.9597805,cmd,0,0.0,0.0,0.0
1783437644.9925232,cmd,0,0.0,0.0,0.0
1783437645.0254905,cmd,0,0.0,0.0,0.0
1783437645.028654,odom,0,0.0,0.0,0.0
1783437645.0600646,cmd,0,0.0,0.0,0.0
1783437645.0919201,cmd,0,0.0,0.0,0.0
1783437645.12512,cmd,0,0.0,0.0,0.0
1783437645.131042,odom,0,0.0,0.0,0.0
1783437645.1568036,cmd,0,0.0,0.0,0.0
1783437645.1900227,cmd,0,0.0,0.0,0.0
1783437645.2256348,cmd,0,0.0,0.0,0.0
1783437645.2259057,odom,0,0.0,0.0,0.0
1783437645.256432,cmd,0,0.0,0.0,0.0
1783437645.289547,cmd,0,0.0,0.0,0.0
1783437645.323024,cmd,0,0.0,0.0,0.0
1783437645.3240018,odom,0,0.0,0.0,0.0
1783437645.3551655,cmd,0,0.0,0.0,0.0
1783437645.389993,cmd,0,0.0,0.0,0.0
1783437645.4219773,odom,0,0.0,0.0,0.0
1783437645.4220695,cmd,0,0.0,0.0,0.0
1783437645.4544313,cmd,0,0.0,0.0,0.0
1783437645.4915066,cmd,0,0.0,0.0,0.0
1783437645.5234458,cmd,0,0.0,0.0,0.0
1783437645.5238218,odom,0,0.0,0.0,0.0
1783437645.5553539,cmd,0,0.0,0.0,0.0
1783437645.5868618,cmd,0,0.0,0.0,0.0
1783437645.6254828,cmd,0,0.0,0.0,0.0
1783437645.62704,odom,0,0.0,0.0,0.0
1783437645.6535661,cmd,0,0.0,0.0,0.0
1783437645.685178,cmd,0,0.0,0.0,0.0
1783437645.7192068,cmd,0,0.0,0.0,0.0
1783437645.7253215,odom,0,0.0,0.0,0.0
1783437645.7530787,cmd,0,0.0,0.0,0.0
1783437645.7842078,cmd,0,0.0,0.0,0.0
1783437645.817113,cmd,0,0.0,0.0,0.0
1783437645.8217924,odom,0,0.0,0.0,0.0
1783437645.8502214,cmd,0,0.0,0.0,0.0
1783437645.883353,cmd,0,0.0,0.0,0.0
1783437645.9161682,cmd,0,0.0,0.0,0.0
1783437645.9308853,odom,0,0.0,0.0,0.0
1783437645.9514043,cmd,0,0.0,0.0,0.0
1783437645.9822571,cmd,0,0.0,0.0,0.0
1783437646.0152843,cmd,0,0.0,0.0,0.0
1783437646.025856,odom,0,0.0,0.0,0.0
1783437646.0479712,cmd,0,0.0,0.0,0.0
1783437646.080899,cmd,0,0.0,0.0,0.0
1783437646.1143978,cmd,0,0.0,0.0,0.0
1783437646.1221519,odom,0,0.0,0.0,0.0
1783437646.1469924,cmd,0,0.0,0.0,0.0
1783437646.1828935,cmd,0,0.0,0.0,0.0
1783437646.214062,cmd,0,0.0,0.0,0.0
1783437646.2198088,odom,0,0.0,0.0,0.0
1783437646.2466345,cmd,0,0.0,0.0,0.0
1783437646.2794678,cmd,0,0.0,0.0,0.0
1783437646.313281,cmd,0,0.0,0.0,0.0
1783437646.3360305,odom,0,0.0,0.0,0.0
1783437646.3470194,cmd,0,0.0,0.0,0.0
1783437646.3788478,cmd,0,0.0,0.0,0.0
1783437646.4111092,cmd,0,0.0,0.0,0.0
1783437646.42466,odom,0,0.0,0.0,0.0
1783437646.4453096,cmd,0,0.0,0.0,0.0
1783437646.4775276,cmd,0,0.0,0.0,0.0
1783437646.5102026,cmd,0,0.0,0.0,0.0
1783437646.5244827,odom,0,0.0,0.0,0.0
1783437646.5433178,cmd,0,0.0,0.0,0.0
1783437646.5767314,cmd,0,0.0,0.0,0.0
1783437646.6100793,cmd,0,0.0,0.0,0.0
1783437646.6258383,odom,0,0.0,0.0,0.0
1783437646.6443975,cmd,0,0.0,0.0,0.0
1783437646.6763978,cmd,0,0.0,0.0,0.0
1783437646.7096488,cmd,0,0.0,0.0,0.0
1783437646.7256546,odom,0,0.0,0.0,0.0
1783437646.7436554,cmd,0,0.0,0.0,0.0
1783437646.776271,cmd,0,0.0,0.0,0.0
1783437646.8082085,cmd,0,0.0,0.0,0.0
1783437646.8278797,odom,0,0.0,0.0,0.0
1783437646.8405712,cmd,0,0.0,0.0,0.0
1783437646.8772986,cmd,0,0.0,0.0,0.0
1783437646.9093826,cmd,0,0.0,0.0,0.0
1783437646.9270985,odom,0,0.0,0.0,0.0
1783437646.9398038,cmd,0,0.0,0.0,0.0
1783437646.9752378,cmd,0,0.0,0.0,0.0
1783437647.0061872,cmd,0,0.0,0.0,0.0
1783437647.019936,odom,0,0.0,0.0,0.0
1783437647.038909,cmd,0,0.0,0.0,0.0
1783437647.0739815,cmd,0,0.0,0.0,0.0
1783437647.1051486,cmd,0,0.0,0.0,0.0
1783437647.1337519,odom,0,0.0,0.0,0.0
1783437647.1372669,cmd,0,0.0,0.0,0.0
1783437647.2284143,odom,0,0.0,0.0,0.0
1783437647.3249202,odom,0,0.0,0.0,0.0
1783437647.426498,odom,0,0.0,0.0,0.0
1783437647.5469449,odom,0,0.0,0.0,0.0
1783437647.6265693,odom,0,0.0,0.0,0.0
1783437647.7209134,odom,0,0.0,0.0,0.0
1783437647.8185854,odom,0,0.0,0.0,0.0
1783437647.9273283,odom,0,0.0,0.0,0.0
1783437648.0212324,odom,0,0.0,0.0,0.0
1783437648.1224062,odom,0,0.0,0.0,0.0
1783437648.224128,odom,0,0.0,0.0,0.0
1783437648.327892,odom,0,0.0,0.0,0.0
1783437648.424368,odom,0,0.0,0.0,0.0
1783437648.520687,odom,0,0.0,0.0,0.0
1783437648.626489,odom,0,0.0,0.0,0.0
1783437648.7193124,odom,0,0.0,0.0,0.0
1783437648.8249218,odom,0,0.0,0.0,0.0
1783437648.921647,odom,0,0.0,0.0,0.0
1783437649.02366,odom,0,0.0,0.0,0.0
1783437649.1309385,odom,0,0.0,0.0,0.0
1783437649.2330391,odom,0,0.0,0.0,0.0
1783437649.3216496,odom,0,0.0,0.0,0.0
1783437649.4238925,odom,0,0.0,0.0,0.0
1783437649.5297499,odom,0,0.0,0.0,0.0
1783437649.6355374,odom,0,0.0,0.0,0.0
1783437649.729784,odom,0,0.0,0.0,0.0
1783437649.827396,odom,0,0.0,0.0,0.0
1783437649.9390223,odom,0,0.0,0.0,0.0
1783437650.0414095,odom,0,0.0,0.0,0.0
1783437650.1317747,odom,0,0.0,0.0,0.0
1783437650.2211678,odom,0,0.0,0.0,0.0
1783437650.3192482,odom,0,0.0,0.0,0.0
1783437650.4306855,odom,0,0.0,0.0,0.0
1783437650.5228746,odom,0,0.0,0.0,0.0
1783437650.6227374,odom,0,0.0,0.0,0.0
1783437650.7247458,odom,0,0.0,0.0,0.0
1783437650.8215327,odom,0,0.0,0.0,0.0
1783437650.9192672,odom,0,0.0,0.0,0.0
1783437651.0179834,odom,0,0.0,0.0,0.0
1783437651.1392734,odom,0,0.0,0.0,0.0
1783437651.2290237,odom,0,0.0,0.0,0.0
1783437651.325233,odom,0,0.0,0.0,0.0
1783437651.4343653,odom,0,0.0,0.0,0.0
1783437651.527643,odom,0,0.0,0.0,0.0
1783437651.628117,odom,0,0.0,0.0,0.0
1783437651.7250772,odom,0,0.0,0.0,0.0
1783437651.8191335,odom,0,0.0,0.0,0.0
1783437651.9189098,odom,0,0.0,0.0,0.0
1783437652.0283399,odom,0,0.0,0.0,0.0
1783437652.1261115,odom,0,0.0,0.0,0.0
1783437652.225242,odom,0,0.0,0.0,0.0
1783437652.3252556,odom,0,0.0,0.0,0.0
1783437652.4342456,odom,0,0.0,0.0,0.0
1783437652.5274363,odom,0,0.0,0.0,0.0
1783437652.621827,odom,0,0.0,0.0,0.0
1783437652.7204025,odom,0,0.0,0.0,0.0
1783437652.8220832,odom,0,0.0,0.0,0.0
1783437652.9220383,odom,0,0.0,0.0,0.0
1783437653.0229306,odom,0,0.0,0.0,0.0
