recv_time_sec,stamp_sec,stamp_nanosec,pose_x,pose_y,pose_z,orient_x,orient_y,orient_z,orient_w,twist_lin_x,twist_lin_y,twist_lin_z,twist_ang_x,twist_ang_y,twist_ang_z,cov_xx,cov_yy,cov_zz,cov_aa,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw,computed_vx,computed_vy,computed_wz,paired_cmd_vx,paired_cmd_vy,paired_cmd_wz
1783437326.528609,1783437326,496906757,0.3771147282475589,-0.9548784364060952,-0.03581365625308156,0.004621525227415806,-0.006614382814485434,0.9657036222716486,0.25952149309059686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595818549831152,-1.115310472581843,0.028420020632453448,-0.1113161021858632,0.0337505285535957,0.9587442708056579,0.25938205491865973,0.0,0.0,0.0,0.0,0.0,0.0
1783437326.6338048,1783437326,596967220,0.37832079658402434,-0.9508991241580734,-0.03736391328364307,0.004728592533455807,-0.006858413292816758,0.9657416397192413,0.25937171760264977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5970790466310296,-1.1112976279601123,0.0267680839364594,-0.11121555652451331,0.03349046292292093,0.9587974286323766,0.2592623762293599,0.0,0.0,0.0,0.0,0.0,0.0
1783437326.7375803,1783437326,696966648,0.37610353348832115,-0.9538906819162287,-0.03435978041184803,0.004628246914413287,-0.007033556048997039,0.9657225980603324,0.2594397271340809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5948204519027108,-1.114339077366633,0.029788384407606276,-0.11131202001790838,0.03332469086563797,0.9587677234839296,0.25935217674753697,0.0,0.0,0.0,0.0,0.0,0.0
1783437326.8333943,1783437326,796967744,0.37844788609221414,-0.9515695533245755,-0.0355032311468926,0.004311038109646514,-0.006765297250595918,0.9657675665564347,0.25928488789590237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5971856068033222,-1.1119040479810731,0.028858437681337702,-0.11163399769719232,0.03357202051004539,0.9587713201564962,0.2591685274920272,0.0,0.0,0.0,0.0,0.0,0.0
1783437326.930287,1783437326,896967411,0.3767405093661524,-0.9542384690360519,-0.03360158174293708,0.0048516494281575905,-0.007017785862496993,0.9657528157794499,0.25932356428500336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5955245213449504,-1.1146391549795025,0.030437008999924575,-0.1110950499982879,0.033326634147700984,0.9588250453314753,0.2592330182815404,0.0,0.0,0.0,0.0,0.0,0.0
1783437327.033092,1783437326,996967077,0.3785655523915415,-0.9514345855509293,-0.036244453540004225,0.004443739127642683,-0.006920146036791868,0.9656914164931141,0.2595620405084645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5972227442256957,-1.1119182648561179,0.028018958981205967,-0.1114903579030979,0.0334517379849634,0.9587130563909119,0.2594612819401397,0.0,0.0,0.0,0.0,0.0,0.0
1783437327.1297338,1783437327,96968650,0.3759140084209662,-0.9514762536518313,-0.0350253714296546,0.004730826612602162,-0.0072844036405336435,0.9656806100960189,0.2595872031278585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5945860865409457,-1.1120263164080653,0.029021210467109815,-0.11120349789115738,0.033093531694364055,0.9587406673794644,0.2595282892664011,0.0,0.0,0.0,0.0,0.0,0.0
1783437327.2300863,1783437327,196966409,0.37644217382208417,-0.9507865909504337,-0.036624070768241576,0.00453695520313304,-0.007002126406218074,0.9656764127601049,0.2596140445007776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595090970138722,-1.1113070739709825,0.027575956125327997,-0.11139546047095839,0.03337671182426169,0.9587102446131118,0.25952208647460123,0.0,0.0,0.0,0.0,0.0,0.0
1783437327.331393,1783437327,296970367,0.3761474062671699,-0.9531373126185748,-0.03543250045318155,0.004740572739923796,-0.007047266147230396,0.96569538972422,0.2595385853304559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5948452114089838,-1.1136356385095847,0.028655895261927,-0.11119632338852034,0.03332306689107865,0.9587544833718269,0.2594509423614979,0.0,0.0,0.0,0.0,0.0,0.0
1783437327.4361494,1783437327,396967887,0.377587588563701,-0.9521428472506436,-0.03790826161243436,0.004728752656746495,-0.007031197544173846,0.9656747012943174,0.2596162021899577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5962587592420046,-1.112673896521087,0.026189058045338297,-0.11120485264070663,0.033348318699803974,0.9587322776683784,0.2595260876017254,0.0,0.0,0.0,0.0,0.0,0.0
