recv_time_sec,stamp_sec,stamp_nanosec,pose_x,pose_y,pose_z,orient_x,orient_y,orient_z,orient_w,twist_lin_x,twist_lin_y,twist_lin_z,twist_ang_x,twist_ang_y,twist_ang_z,cov_xx,cov_yy,cov_zz,cov_aa,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw,computed_vx,computed_vy,computed_wz,paired_cmd_vx,paired_cmd_vy,paired_cmd_wz
1783437193.9276,1783437193,890897035,1.835315575223248,-1.4468900777426368,-0.04623176818124631,0.0012938412900283984,-0.0024702906464888572,0.9556012629852796,0.29464970697385195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0414963175735563,-1.6222114567637413,0.020459165198142067,-0.11307580998810135,0.04207011692418395,0.9482359686633158,0.2937558751593976,0.0,0.0,0.0,0.0,0.0,0.0
1783437194.025884,1783437193,991036653,1.8377572403529416,-1.4452719500038043,-0.0462718328217538,0.0014833383105473002,-0.0025114468645512753,0.9555865125871525,0.294696300118659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0439435266993056,-1.6206259907886593,0.020316009582987488,-0.11288548288458577,0.04203505128658503,0.948244838203878,0.29380546121021867,0.0,0.0,0.0,0.0,0.0,0.0
1783437194.149105,1783437194,91072559,1.8370454362430577,-1.4477499737646795,-0.046067860334039465,0.0013915554586952678,-0.002531875975631575,0.9555611675232765,0.2947787446526671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.043188925448525,-1.6231386759100406,0.020561187917914517,-0.11297271789074662,0.04202454377047925,0.9482085409392267,0.2938905674280207,0.0,0.0,0.0,0.0,0.0,0.0
1783437194.2327266,1783437194,191094398,1.8382454382390223,-1.446620085952431,-0.04632183748454397,0.0015169573934570183,-0.0025280955105295147,0.9556328059877877,0.29454583292462927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.044490511727675,-1.6219126261698744,0.020245872846939773,-0.11285909743584613,0.042000556966411196,0.9482952082163291,0.29365792244451155,0.0,0.0,0.0,0.0,0.0,0.0
1783437194.345362,1783437194,291089296,1.838097541318717,-1.448054739384653,-0.04630731384743868,0.0018414609628978828,-0.0025856119658410693,0.9556420136694974,0.2945136080760826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0443935862009366,-1.6233531742897374,0.020086704247426035,-0.11253839638749602,0.04193996640652214,0.9483446107828537,0.2936301206543166,0.0,0.0,0.0,0.0,0.0,0.0
1783437194.4277747,1783437194,390735149,1.8397510962365915,-1.4456087353711977,-0.046617463039272014,0.001668077349832377,-0.0026754582945065853,0.9556754087611272,0.29440545601282897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0460610313450154,-1.6208653586195314,0.0198437417056732,-0.11271541573854282,0.04183766731078316,0.9483574434604288,0.29353535405821063,0.0,0.0,0.0,0.0,0.0,0.0
1783437194.5292528,1783437194,490846157,1.8370721786138606,-1.4482486460759616,-0.04648992220859768,0.001704381610251806,-0.002409171862898008,0.9556707785794974,0.29442257716336734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.043391134769736,-1.6234799425284896,0.020010048673473092,-0.11267895826046777,0.04210403505401869,0.9483549175861372,0.2935194250602448,0.0,0.0,0.0,0.0,0.0,0.0
1783437194.6339178,1783437194,591152429,1.8370754926742818,-1.4476735527900726,-0.04571132502721249,0.0017274520741440657,-0.0023851055195530037,0.9556703397242362,0.29442406313403635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0433978148493823,-1.6229032930619611,0.02078230285937896,-0.11265602159728166,0.04212812264319346,0.9483570914297204,0.2935177494043483,0.0,0.0,0.0,0.0,0.0,0.0
1783437194.727012,1783437194,690896034,1.8392182260045389,-1.4480664521011306,-0.04713860208875307,0.001753459572864625,-0.002632186966950984,0.9556799883692579,0.29439048354495506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.045546284386991,-1.6233143373102057,0.019289374749881426,-0.11263141921153959,0.041878912512873574,0.9483720730844637,0.2935144478328284,0.0,0.0,0.0,0.0,0.0,0.0
1783437194.8253603,1783437194,790905714,1.8370768754100668,-1.449732305916527,-0.046151028383208725,0.0017118379417081393,-0.0024248469578396657,0.9556830808730643,0.29438247003016427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.043410848491592,-1.6249485840339335,0.02034192228132574,-0.11267340186259354,0.042083686161727286,0.9483682219999289,0.2934814872738066,0.0,0.0,0.0,0.0,0.0,0.0
