recv_time_sec,source,session,vx,vy,wz
1783437447.3284183,odom,0,0.0,0.0,0.0
1783437447.3498902,cmd,0,0.0,0.0,0.0
1783437447.4262345,odom,0,0.0,0.0,0.0
1783437447.449219,cmd,0,0.0,0.0,0.0
1783437447.5313158,odom,0,0.0,0.0,0.0
1783437447.5494032,cmd,0,0.0,0.0,0.0
1783437447.62689,odom,0,0.0,0.0,0.0
1783437447.6502686,cmd,0,0.0,0.0,0.0
1783437447.725343,odom,0,0.0,0.0,0.0
1783437447.7489917,cmd,0,0.0,0.0,0.0
1783437447.828181,odom,0,0.0,0.0,0.0
1783437447.8414276,cmd,0,0.0,0.6,0.0
1783437447.8496623,cmd,0,0.0,0.6,0.0
1783437447.93278,odom,0,0.0,0.0,0.0
1783437447.9496942,cmd,0,0.0,0.6,0.0
1783437448.0245862,odom,0,0.0,0.0,0.0
1783437448.0510228,cmd,0,0.0,0.6,0.0
1783437448.1266246,odom,0,0.0,0.0,0.0
1783437448.151335,cmd,0,0.0,0.6,0.0
1783437448.2164729,cmd,0,0.0,0.0,0.0
1783437448.2280986,odom,0,0.0,0.0,0.0
1783437448.2509713,cmd,0,0.0,0.0,0.0
1783437448.3381941,odom,0,0.0,0.0,0.0
1783437448.3502681,cmd,0,0.0,0.0,0.0
1783437448.4281676,odom,0,0.0,0.0,0.0
1783437448.4491668,cmd,0,0.0,0.0,0.0
1783437448.5262823,odom,0,0.0,0.0,0.0
1783437448.5491226,cmd,0,0.0,0.0,0.0
1783437448.5556283,cmd,0,0.0,-0.6,0.0
1783437448.6258454,odom,0,0.0,0.0,0.0
1783437448.6491241,cmd,0,0.0,-0.6,0.0
1783437448.7264082,odom,0,0.0,0.0,0.0
1783437448.7491844,cmd,0,0.0,-0.6,0.0
1783437448.8263936,odom,0,0.0,0.0,0.0
1783437448.8493977,cmd,0,0.0,-0.6,0.0
1783437448.9297082,odom,0,0.0,0.0,0.0
1783437448.9506598,cmd,0,0.0,-0.6,0.0
1783437449.0263007,odom,0,0.0,0.0,0.0
1783437449.0505157,cmd,0,0.0,-0.6,0.0
1783437449.1285915,odom,0,0.0,0.0,0.0
1783437449.1501439,cmd,0,0.0,-0.6,0.0
1783437449.22725,odom,0,0.0,0.0,0.0
1783437449.2491856,cmd,0,0.0,-0.6,0.0
1783437449.326115,odom,0,0.0,0.0,0.0
1783437449.349866,cmd,0,0.0,-0.6,0.0
1783437449.4307847,odom,0,0.0,0.0,0.0
1783437449.4493308,cmd,0,0.0,-0.6,0.0
1783437449.5320976,odom,0,0.0,0.0,0.0
1783437449.5500598,cmd,0,0.0,-0.6,0.0
1783437449.6318436,odom,0,0.0,0.0,0.0
1783437449.6544871,cmd,0,0.0,-0.6,0.0
1783437449.7274828,odom,0,0.0,0.0,0.0
1783437449.7512162,cmd,0,0.0,-0.6,0.0
1783437449.8288593,odom,0,0.0,0.0,0.0
1783437449.8539379,cmd,0,0.0,-0.6,0.0
1783437449.9309735,odom,0,0.0,0.0,0.0
1783437449.9506,cmd,0,0.0,-0.6,0.0
1783437450.0260303,odom,0,0.0,0.0,0.0
1783437450.0503983,cmd,0,0.0,-0.6,0.0
1783437450.1249347,odom,0,0.0,0.0,0.0
1783437450.1495013,cmd,0,0.0,-0.6,0.0
1783437450.2251976,odom,0,0.0,0.0,0.0
1783437450.249456,cmd,0,0.0,-0.6,0.0
1783437450.3313422,odom,0,0.0,0.0,0.0
1783437450.3492274,cmd,0,0.0,-0.6,0.0
1783437450.4033723,cmd,0,0.0,0.0,0.0
1783437450.4269314,odom,0,0.0,0.0,0.0
1783437450.44981,cmd,0,0.0,0.0,0.0
1783437450.5285883,odom,0,0.0,0.0,0.0
1783437450.5509052,cmd,0,0.0,0.0,0.0
1783437450.6284196,odom,0,0.0,0.0,0.0
1783437450.6506765,cmd,0,0.0,0.0,0.0
1783437450.736281,odom,0,0.0,0.0,0.0
1783437450.7498314,cmd,0,0.0,0.0,0.0
1783437450.8272135,odom,0,0.0,0.0,0.0
1783437450.849647,cmd,0,0.0,0.0,0.0
1783437450.9322143,odom,0,0.0,0.0,0.0
1783437450.949823,cmd,0,0.0,0.0,0.0
1783437451.027815,odom,0,0.0,0.0,0.0
1783437451.0495498,cmd,0,0.0,0.0,0.0
1783437451.1299472,odom,0,0.0,0.0,0.0
1783437451.151403,cmd,0,0.0,0.0,0.0
1783437451.2242942,odom,0,0.0,0.0,0.0
1783437451.2501245,cmd,0,0.0,0.0,0.0
1783437451.3288214,odom,0,0.0,0.0,0.0
1783437451.352323,cmd,0,0.0,0.0,0.0
1783437451.4256995,odom,0,0.0,0.0,0.0
1783437451.4508622,cmd,0,0.0,0.0,0.0
1783437451.5324132,odom,0,0.0,0.0,0.0
1783437451.5516446,cmd,0,0.0,0.0,0.0
1783437451.6236093,odom,0,0.0,0.0,0.0
1783437451.6530106,cmd,0,0.0,0.0,0.0
1783437451.724972,odom,0,0.0,0.0,0.0
1783437451.750546,cmd,0,0.0,0.0,0.0
1783437451.8219244,odom,0,0.0,0.0,0.0
1783437451.8507745,cmd,0,0.0,0.0,0.0
1783437451.9284658,odom,0,0.0,0.0,0.0
1783437451.9547408,cmd,0,0.0,0.0,0.0
1783437452.0269885,odom,0,0.0,0.0,0.0
1783437452.050408,cmd,0,0.0,0.0,0.0
1783437452.124695,odom,0,0.0,0.0,0.0
1783437452.1505308,cmd,0,0.0,0.0,0.0
1783437452.2275865,odom,0,0.0,0.0,0.0
1783437452.2502878,cmd,0,0.0,0.0,0.0
1783437452.330226,odom,0,0.0,0.0,0.0
1783437452.3497708,cmd,0,0.0,0.0,0.0
1783437452.4030654,cmd,0,0.0,0.0,0.0
1783437452.4312856,odom,0,0.0,0.0,0.0
1783437452.5227227,odom,0,0.0,0.0,0.0
1783437452.633541,odom,0,0.0,0.0,0.0
1783437452.7397058,odom,0,0.0,0.0,0.0
1783437452.8273635,odom,0,0.0,0.0,0.0
1783437452.9285297,odom,0,0.0,0.0,0.0
1783437453.0282204,odom,0,0.0,0.0,0.0
1783437453.1275263,odom,0,0.0,0.0,0.0
1783437453.2232754,odom,0,0.0,0.0,0.0
1783437453.3248246,odom,0,0.0,0.0,0.0
1783437453.4316816,odom,0,0.0,0.0,0.0
1783437453.527269,odom,0,0.0,0.0,0.0
1783437453.6246517,odom,0,0.0,0.0,0.0
1783437453.7261066,odom,0,0.0,0.0,0.0
1783437453.8238757,odom,0,0.0,0.0,0.0
1783437453.927288,odom,0,0.0,0.0,0.0
1783437454.0264366,odom,0,0.0,0.0,0.0
1783437454.1293578,odom,0,0.0,0.0,0.0
1783437454.2256444,odom,0,0.0,0.0,0.0
1783437454.3304698,odom,0,0.0,0.0,0.0
1783437454.423428,odom,0,0.0,0.0,0.0
1783437454.523236,odom,0,0.0,0.0,0.0
1783437454.6237526,odom,0,0.0,0.0,0.0
1783437454.7263603,odom,0,0.0,0.0,0.0
1783437454.8365433,odom,0,0.0,0.0,0.0
1783437454.9239347,odom,0,0.0,0.0,0.0
1783437455.0232713,odom,0,0.0,0.0,0.0
1783437455.127009,odom,0,0.0,0.0,0.0
1783437455.2225213,odom,0,0.0,0.0,0.0
1783437455.3307216,odom,0,0.0,0.0,0.0
1783437455.422865,odom,0,0.0,0.0,0.0
1783437455.5303314,odom,0,0.0,0.0,0.0
1783437455.62934,odom,0,0.0,0.0,0.0
1783437455.7265484,odom,0,0.0,0.0,0.0
1783437455.8240957,odom,0,0.0,0.0,0.0
1783437455.9314892,odom,0,0.0,0.0,0.0
1783437456.0282483,odom,0,0.0,0.0,0.0
